filename	acq_time
ieeg/sub-09_ses-iemu_task-rest_acq-clinical_run-1_ieeg.eeg	1900-01-03T16:57:31
ieeg/sub-09_ses-iemu_task-film_acq-clinical_run-2_ieeg.eeg	1900-01-03T18:39:41
