filename	acq_time
ieeg/sub-16_ses-iemu_task-rest_acq-clinical_run-1_ieeg.eeg	1900-01-13T14:18:31
ieeg/sub-16_ses-iemu_task-film_acq-clinical_run-1_ieeg.eeg	1900-01-13T14:28:34
