filename	acq_time
ieeg/sub-46_ses-iemu_task-rest_acq-clinical_run-1_ieeg.eeg	1900-01-27T16:08:07
ieeg/sub-46_ses-iemu_task-film_acq-clinical_run-1_ieeg.eeg	1900-01-28T18:31:28
