filename	acq_time
ieeg/sub-34_ses-iemu_task-film_acq-clinical_run-1_ieeg.eeg	1900-01-04T11:18:13
ieeg/sub-34_ses-iemu_task-rest_acq-clinical_run-1_ieeg.eeg	1900-01-05T16:54:55
