filename	acq_time
ieeg/sub-14_ses-iemu_task-rest_acq-clinical_run-1_ieeg.eeg	1900-06-02T10:05:57
ieeg/sub-14_ses-iemu_task-film_acq-clinical_run-1_ieeg.eeg	1900-06-02T10:32:53
