filename	acq_time
ieeg/sub-10_ses-iemu_task-rest_acq-clinical_run-1_ieeg.eeg	1901-04-21T10:32:35
ieeg/sub-10_ses-iemu_task-film_acq-clinical_run-1_ieeg.eeg	1901-04-21T10:36:52
