filename	acq_time
ieeg/sub-57_ses-iemu_task-film_acq-clinical_run-2_ieeg.eeg	1900-01-03T16:36:03
ieeg/sub-57_ses-iemu_task-rest_acq-clinical_run-1_ieeg.eeg	1900-01-06T13:49:27
