filename	acq_time
ieeg/sub-28_ses-iemu_task-film_acq-clinical_run-1_ieeg.eeg	1895-01-02T12:03:54
ieeg/sub-28_ses-iemu_task-rest_acq-clinical_run-1_ieeg.eeg	1895-01-04T10:58:59
