filename	acq_time
ieeg/sub-36_ses-iemu_task-film_acq-clinical_run-1_ieeg.eeg	1900-06-12T16:27:37
ieeg/sub-36_ses-iemu_task-film_acq-HDgrid_run-1_ieeg.eeg	1900-06-12T16:27:37
ieeg/sub-36_ses-iemu_task-rest_acq-clinical_run-1_ieeg.eeg	1900-06-14T14:38:40
ieeg/sub-36_ses-iemu_task-rest_acq-HDgrid_run-1_ieeg.eeg	1900-06-14T14:38:40
