filename	acq_time
ieeg/sub-06_ses-iemu_task-film_acq-clinical_run-1_ieeg.eeg	1900-01-03T11:57:13
ieeg/sub-06_ses-iemu_task-rest_acq-clinical_run-1_ieeg.eeg	1900-01-05T09:57:15
