filename	acq_time
ieeg/sub-48_ses-iemu_task-film_acq-clinical_run-1_ieeg.eeg	1900-01-03T13:14:21
ieeg/sub-48_ses-iemu_task-rest_acq-clinical_run-1_ieeg.eeg	1900-01-05T18:30:00
