filename	acq_time
ieeg/sub-03_ses-iemu_task-film_acq-clinical_run-1_ieeg.eeg	1900-02-22T16:43:35
ieeg/sub-03_ses-iemu_task-rest_acq-clinical_run-4_ieeg.eeg	1900-02-24T16:30:58
