filename	acq_time
ieeg/sub-07_ses-iemu_task-film_acq-clinical_run-1_ieeg.eeg	1900-02-14T13:52:36
ieeg/sub-07_ses-iemu_task-rest_acq-clinical_run-1_ieeg.eeg	1900-02-16T08:42:01
