filename	acq_time
ieeg/sub-63_ses-iemu_task-rest_acq-clinical_run-1_ieeg.eeg	1901-08-27T19:10:09
ieeg/sub-63_ses-iemu_task-film_acq-clinical_run-2_ieeg.eeg	1901-08-28T13:36:45
