filename	acq_time
ieeg/sub-05_ses-iemu_task-film_acq-clinical_run-1_ieeg.eeg	1900-01-16T10:25:01
ieeg/sub-05_ses-iemu_task-rest_acq-clinical_run-1_ieeg.eeg	1900-01-16T11:42:36
