filename	acq_time
ieeg/sub-21_ses-iemu_task-film_acq-clinical_run-1_ieeg.eeg	1900-01-01T17:27:19
ieeg/sub-21_ses-iemu_task-rest_acq-clinical_run-1_ieeg.eeg	1900-01-01T17:36:27
