filename	acq_time
ieeg/sub-17_ses-iemu_task-rest_acq-clinical_run-1_ieeg.eeg	1900-01-13T16:21:17
ieeg/sub-17_ses-iemu_task-film_acq-clinical_run-1_ieeg.eeg	1900-01-13T16:54:14
