filename	acq_time
ieeg/sub-61_ses-iemu_task-rest_acq-clinical_run-1_ieeg.eeg	1900-01-14T18:46:09
ieeg/sub-61_ses-iemu_task-film_acq-clinical_run-1_ieeg.eeg	1900-01-15T14:19:59
